[2023-03-04 20:09:21.094] [     92ms] [/home/crpier/Projects/memecry/frontend] git rev-parse --show-toplevel
[2023-03-04 20:09:21.286] [     87ms] [/home/crpier/Projects/memecry] git rev-parse --show-toplevel
[2023-03-04 20:09:21.287] [     88ms] [/home/crpier/Projects/memecry/frontend/src] git rev-parse --show-toplevel
[2023-03-04 20:09:21.325] [     36ms] [/home/crpier/Projects/memecry] git rev-parse --git-dir --git-common-dir
[2023-03-04 20:09:21.469] [    140ms] [/home/crpier/Projects/memecry] git remote -v
[2023-03-04 20:09:21.469] [     60ms] [/home/crpier/Projects/memecry] git remote -v (waited)
[2023-03-04 20:09:21.520] [     23ms] [/home/crpier/Projects/memecry] git ls-files -- frontend/src/root.tsx
[2023-03-04 20:09:21.545] [     23ms] [/home/crpier/Projects/memecry] git blame --root --incremental -- frontend/src/root.tsx
[2023-03-04 20:09:21.558] [     12ms] [/home/crpier/Projects/memecry] git config --get-regex ^user\.
[2023-03-04 20:09:21.598] [     40ms] [/home/crpier/Projects/memecry] git check-mailmap crpier <crpier42@gmail.com>
[2023-03-04 20:09:22.060] [     17ms] [/home/crpier/Projects/memecry] git remote -v
[2023-03-04 20:09:22.329] [     15ms] [/home/crpier/Projects/memecry] git log --format=%x3cr%x3e%x20%H -n3 -m -L 2,2:src/root.tsx a5c875df0533cbc8c8ccaf94913243bdc501d98e
[2023-03-04 20:09:23.497] [     32ms] [/home/crpier/Projects/memecry] git log -M -n1 --format=%H a5c875df0533cbc8c8ccaf94913243bdc501d98e^ -- src/root.tsx
[2023-03-04 20:09:23.498] [     33ms] [/home/crpier/Projects/memecry] git log --format=%x3c%x2ff%x3e%n%x3cr%x3e%x20%H%n%x3ca%x3e%x20%aN%n%x3ce%x3e%x20%aE%n%x3cd%x3e%x20%at%n%x3cn%x3e%x20%cN%n%x3cm%x3e%x20%cE%n%x3cc%x3e%x20%ct%n%x3cp%x3e%x20%P%n%x3cs%x3e%n%B%n%x3c%x2fs%x3e%n%x3cf%x3e -M -m --name-status --full-history -n3 a5c875df0533cbc8c8ccaf94913243bdc501d98e --
[2023-03-04 20:09:23.500] [     14ms] [/home/crpier/Projects/memecry] git rev-parse --verify --end-of-options a5c875df0533cbc8c8ccaf94913243bdc501d98e^:./src/root.tsx
[2023-03-04 20:09:35.854] [     26ms] [/home/crpier/Projects/memecry] git blame --root --incremental -- frontend/src/root.tsx
[2023-03-04 20:09:36.687] [     47ms] [/home/crpier/Projects/memecry] git blame --root --incremental --contents - -- frontend/src/root.tsx
[2023-03-04 20:09:36.713] [     24ms] [/home/crpier/Projects/memecry] git log --format=%x3cr%x3e%x20%H -n3 -m -L 2,2:src/root.tsx a5c875df0533cbc8c8ccaf94913243bdc501d98e
[2023-03-04 20:09:37.622] [     25ms] [/home/crpier/Projects/memecry] git blame --root --incremental -- frontend/src/root.tsx
[2023-03-04 20:09:38.419] [     25ms] [/home/crpier/Projects/memecry] git log -M -n1 --format=%H a5c875df0533cbc8c8ccaf94913243bdc501d98e^ -- src/root.tsx
