[2023-03-03 08:26:46.212] [      4ms] [/home/crpier/Projects/memecry] git rev-parse --show-toplevel
[2023-03-03 08:26:46.231] [     16ms] [/home/crpier/Projects/memecry] git rev-parse --git-dir --git-common-dir
[2023-03-03 08:26:46.231] [      6ms] [/home/crpier/Projects/memecry] git rev-parse --show-toplevel
[2023-03-03 08:26:46.240] [      7ms] [/home/crpier/Projects/memecry] git remote -v
[2023-03-03 08:26:46.756] [      8ms] [/home/crpier/Projects/memecry] git remote -v
[2023-03-03 08:27:03.777] [      9ms] [/home/crpier/Projects/memecry] git ls-files -- src/entry-server.tsx
[2023-03-03 08:27:04.000] [      9ms] [/home/crpier/Projects/memecry] git blame --root --incremental -- src/entry-server.tsx
[2023-03-03 08:27:04.007] [      6ms] [/home/crpier/Projects/memecry] git config --get-regex ^user\.
[2023-03-03 08:27:04.011] [      3ms] [/home/crpier/Projects/memecry] git check-mailmap crpier <crpier42@gmail.com>
[2023-03-03 08:27:04.378] [      4ms] [/home/crpier/Projects/memecry] git ls-files -- src/entry-client.tsx
[2023-03-03 08:27:04.564] [     10ms] [/home/crpier/Projects/memecry] git blame --root --incremental -- src/entry-server.tsx
[2023-03-03 08:27:04.575] [      5ms] [/home/crpier/Projects/memecry] git diff --no-ext-diff --minimal -U0 -M --diff-filter=M -- src/entry-server.tsx
[2023-03-03 08:27:04.580] [      3ms] [/home/crpier/Projects/memecry] git diff --no-ext-diff --minimal -U0 -M --diff-filter=M --staged -- src/entry-server.tsx
[2023-03-03 08:27:04.594] [     14ms] [/home/crpier/Projects/memecry] git log --format=%x3cr%x3e%x20%H -n3 -m -L 2,2:src/entry-server.tsx
[2023-03-03 08:27:04.627] [      5ms] [/home/crpier/Projects/memecry] git blame --root --incremental -- src/entry-client.tsx
[2023-03-03 08:27:04.822] [      8ms] [/home/crpier/Projects/memecry] git ls-files -- src/routes/index.tsx
[2023-03-03 08:27:05.046] [      8ms] [/home/crpier/Projects/memecry] git blame --root --incremental -- src/routes/index.tsx
[2023-03-03 08:27:05.143] [      6ms] [/home/crpier/Projects/memecry] git ls-files -- src/components/Counter.tsx
[2023-03-03 08:27:05.377] [      5ms] [/home/crpier/Projects/memecry] git blame --root --incremental -- src/components/Counter.tsx
[2023-03-03 08:27:05.913] [      9ms] [/home/crpier/Projects/memecry] git blame --root --incremental -- src/components/Counter.tsx
[2023-03-03 08:27:05.919] [      4ms] [/home/crpier/Projects/memecry] git diff --no-ext-diff --minimal -U0 -M --diff-filter=M -- src/components/Counter.tsx
[2023-03-03 08:27:05.923] [      4ms] [/home/crpier/Projects/memecry] git diff --no-ext-diff --minimal -U0 -M --diff-filter=M --staged -- src/components/Counter.tsx
[2023-03-03 08:27:05.929] [      5ms] [/home/crpier/Projects/memecry] git log --format=%x3cr%x3e%x20%H -n3 -m -L 2,2:src/components/Counter.tsx
